recorded_at,wave_height_m,wave_direction_deg,wave_period_s,sea_surface_temp_c,sea_level_height_msl_m
2023-09-19T16:00,1.34,176,7.55,29.9,0.64
2023-09-19T17:00,1.34,177,7.55,29.9,0.54
2023-09-19T18:00,1.32,177,7.6,29.9,0.38
2023-09-19T19:00,1.32,177,7.7,29.9,0.2
2023-09-19T20:00,1.3,177,7.85,29.9,0.08
2023-09-19T21:00,1.3,177,8.1,29.9,0.04
2023-09-19T22:00,1.32,176,8.4,29.8,0.1
2023-09-19T23:00,1.32,176,8.65,29.8,0.22
2023-09-20T00:00,1.3,175,8.8,29.8,0.39
2023-09-20T01:00,1.26,174,8.9,29.8,0.59
2023-09-20T02:00,1.24,173,8.95,29.8,0.73
2023-09-20T03:00,1.22,173,8.95,29.7,0.79
2023-09-20T04:00,1.22,172,8.95,29.7,0.77
2023-09-20T05:00,1.2,172,8.95,29.7,0.69
2023-09-20T06:00,1.2,171,9.0,29.7,0.57
2023-09-20T07:00,1.22,171,9.05,29.8,0.42
2023-09-20T08:00,1.22,170,9.1,29.8,0.27
2023-09-20T09:00,1.22,170,9.2,29.8,0.2
2023-09-20T10:00,1.2,169,9.3,29.9,0.22
2023-09-20T11:00,1.2,169,9.3,29.9,0.29
2023-09-20T12:00,1.16,169,9.05,30.0,0.41
2023-09-20T13:00,1.1,168,8.7,30.0,0.55
2023-09-20T14:00,1.06,168,8.45,30.0,0.66
2023-09-20T15:00,1.12,168,8.4,30.1,0.69
2023-09-20T16:00,1.2,169,8.45,30.1,0.64
2023-09-20T17:00,1.26,169,8.5,30.1,0.57
2023-09-20T18:00,1.3,170,8.5,30.1,0.45
2023-09-20T19:00,1.32,170,8.45,30.1,0.29
2023-09-20T20:00,1.36,171,8.45,30.1,0.14
2023-09-20T21:00,1.38,171,8.5,30.0,0.09
2023-09-20T22:00,1.38,172,8.55,30.0,0.12
2023-09-20T23:00,1.4,172,8.65,30.0,0.2
2023-09-21T00:00,1.38,172,8.85,29.9,0.34
2023-09-21T01:00,1.38,171,9.15,29.9,0.5
2023-09-21T02:00,1.36,171,9.4,29.8,0.65
2023-09-21T03:00,1.3,170,9.55,29.8,0.74
2023-09-21T04:00,1.24,169,9.65,29.8,0.74
2023-09-21T05:00,1.18,168,9.75,29.8,0.7
2023-09-21T06:00,1.2,168,9.95,29.8,0.6
2023-09-21T07:00,1.24,167,10.2,29.8,0.47
2023-09-21T08:00,1.26,167,10.4,29.9,0.34
2023-09-21T09:00,1.28,167,10.45,30.0,0.26
2023-09-21T10:00,1.3,167,10.45,30.0,0.25
2023-09-21T11:00,1.32,167,10.4,30.1,0.29
2023-09-21T12:00,1.34,167,10.35,30.1,0.37
2023-09-21T13:00,1.34,168,10.3,30.2,0.47
2023-09-21T14:00,1.36,168,10.25,30.2,0.57
2023-09-21T15:00,1.38,168,10.25,30.2,0.62
2023-09-21T16:00,1.38,169,10.2,30.3,0.61
2023-09-21T17:00,1.4,169,10.2,30.3,0.53
2023-09-21T18:00,1.42,169,10.15,30.3,0.42
2023-09-21T19:00,1.44,170,10.1,30.3,0.32
2023-09-21T20:00,1.46,170,10.0,30.2,0.21
2023-09-21T21:00,1.48,170,9.85,30.2,0.14
2023-09-21T22:00,1.5,171,9.7,30.2,0.14
2023-09-21T23:00,1.52,171,9.6,30.1,0.19
2023-09-22T00:00,1.52,171,9.55,30.1,0.3
2023-09-22T01:00,1.5,172,9.6,30.1,0.44
2023-09-22T02:00,1.5,172,9.65,30.0,0.57
2023-09-22T03:00,1.48,171,9.8,30.0,0.67
2023-09-22T04:00,1.48,171,10.0,30.0,0.7
2023-09-22T05:00,1.46,170,10.15,30.0,0.68
2023-09-22T06:00,1.44,169,10.3,30.0,0.62
2023-09-22T07:00,1.42,169,10.4,30.0,0.52
2023-09-22T08:00,1.4,168,10.4,30.0,0.43
2023-09-22T09:00,1.42,168,10.25,30.1,0.36
2023-09-22T10:00,1.44,169,10.05,30.1,0.32
2023-09-22T11:00,1.46,169,9.85,30.1,0.33
2023-09-22T12:00,1.48,169,9.7,30.2,0.38
2023-09-22T13:00,1.52,170,9.55,30.2,0.45
2023-09-22T14:00,1.54,170,9.4,30.2,0.51
2023-09-22T15:00,1.56,171,9.3,30.3,0.53
2023-09-22T16:00,1.58,171,9.2,30.3,0.54
2023-09-22T17:00,1.6,172,9.1,30.3,0.5
2023-09-22T18:00,1.6,172,9.05,30.3,0.42
2023-09-22T19:00,1.58,173,9.05,30.3,0.33
2023-09-22T20:00,1.58,173,9.05,30.3,0.25
2023-09-22T21:00,1.54,173,9.1,30.2,0.19
2023-09-22T22:00,1.5,172,9.2,30.2,0.17
2023-09-22T23:00,1.46,172,9.35,30.2,0.19
2023-09-23T00:00,1.46,172,9.55,30.1,0.27
2023-09-23T01:00,1.46,171,9.85,30.1,0.37
2023-09-23T02:00,1.46,171,10.05,30.1,0.47
2023-09-23T03:00,1.42,170,10.15,30.0,0.56
2023-09-23T04:00,1.4,170,10.2,30.0,0.62
2023-09-23T05:00,1.36,169,10.3,30.0,0.63
2023-09-23T06:00,1.38,168,10.5,30.1,0.6
2023-09-23T07:00,1.38,168,10.8,30.1,0.54
2023-09-23T08:00,1.4,167,10.95,30.2,0.5
2023-09-23T09:00,1.38,167,10.9,30.2,0.46
2023-09-23T10:00,1.36,167,10.8,30.3,0.43
2023-09-23T11:00,1.34,167,10.65,30.3,0.43
2023-09-23T12:00,1.32,167,10.55,30.4,0.44
2023-09-23T13:00,1.3,168,10.45,30.4,0.45
2023-09-23T14:00,1.28,168,10.35,30.4,0.46
2023-09-23T15:00,1.28,169,10.25,30.5,0.46
2023-09-23T16:00,1.28,169,10.2,30.5,0.47
2023-09-23T17:00,1.28,170,10.1,30.5,0.45
2023-09-23T18:00,1.28,170,9.95,30.5,0.39
2023-09-23T19:00,1.3,171,9.85,30.4,0.31
2023-09-23T20:00,1.3,171,9.7,30.4,0.25
2023-09-23T21:00,1.3,171,9.55,30.4,0.22
2023-09-23T22:00,1.3,172,9.45,30.4,0.22
2023-09-23T23:00,1.3,172,9.4,30.3,0.22
2023-09-24T00:00,1.26,172,9.45,30.3,0.25
2023-09-24T01:00,1.24,173,9.55,30.3,0.31
2023-09-24T02:00,1.2,173,9.7,30.2,0.36
2023-09-24T03:00,1.14,172,9.85,30.2,0.42
2023-09-24T04:00,1.1,170,10.1,30.2,0.47
2023-09-24T05:00,1.04,169,10.3,30.2,0.5
2023-09-24T06:00,1.06,169,10.55,30.2,0.5
2023-09-24T07:00,1.06,168,10.85,30.2,0.49
2023-09-24T08:00,1.08,168,11.0,30.3,0.48
2023-09-24T09:00,1.06,168,11.0,30.3,0.48
2023-09-24T10:00,1.06,168,10.85,30.4,0.48
2023-09-24T11:00,1.04,168,10.75,30.4,0.48
2023-09-24T12:00,1.04,168,10.65,30.5,0.48
2023-09-24T13:00,1.02,169,10.6,30.5,0.46
2023-09-24T14:00,1.02,169,10.5,30.5,0.42
2023-09-24T15:00,1.02,170,10.4,30.6,0.39
2023-09-24T16:00,1.02,170,10.35,30.6,0.37
2023-09-24T17:00,1.02,171,10.25,30.6,0.36
2023-09-24T18:00,1.02,172,10.15,30.6,0.32
2023-09-24T19:00,1.04,172,10.05,30.5,0.28
2023-09-24T20:00,1.04,173,9.95,30.5,0.26
2023-09-24T21:00,1.04,173,9.85,30.4,0.28
2023-09-24T22:00,1.04,174,9.7,30.4,0.29
2023-09-24T23:00,1.04,174,9.6,30.3,0.29
2023-09-25T00:00,1.04,174,9.5,30.3,0.29
2023-09-25T01:00,1.04,175,9.45,30.2,0.32
2023-09-25T02:00,1.04,175,9.45,30.2,0.34
2023-09-25T03:00,1.02,174,9.5,30.1,0.34
2023-09-25T04:00,1.0,174,9.65,30.1,0.35
2023-09-25T05:00,0.98,173,9.75,30.1,0.38
2023-09-25T06:00,0.96,172,9.85,30.1,0.4
2023-09-25T07:00,0.96,172,9.9,30.1,0.42
2023-09-25T08:00,0.94,171,9.95,30.2,0.46
2023-09-25T09:00,0.92,171,9.95,30.3,0.51
2023-09-25T10:00,0.92,171,9.95,30.3,0.56
2023-09-25T11:00,0.9,171,9.9,30.4,0.58
2023-09-25T12:00,0.88,171,9.8,30.4,0.56
2023-09-25T13:00,0.86,172,9.65,30.5,0.52
2023-09-25T14:00,0.84,172,9.5,30.6,0.48
2023-09-25T15:00,0.86,173,9.4,30.7,0.43
2023-09-25T16:00,0.86,173,9.35,30.7,0.36
2023-09-25T17:00,0.88,174,9.3,30.7,0.31
2023-09-25T18:00,0.9,175,9.2,30.7,0.29
2023-09-25T19:00,0.9,176,9.05,30.7,0.29
2023-09-25T20:00,0.92,177,8.95,30.6,0.31
2023-09-25T21:00,0.92,177,8.9,30.5,0.35
2023-09-25T22:00,0.92,177,8.9,30.4,0.4
2023-09-25T23:00,0.92,177,8.9,30.4,0.45
2023-09-26T00:00,0.92,177,8.95,30.3,0.46
2023-09-26T01:00,0.9,176,9.0,30.3,0.45
2023-09-26T02:00,0.9,176,9.1,30.2,0.42
2023-09-26T03:00,0.88,175,9.15,30.2,0.38
2023-09-26T04:00,0.86,175,9.2,30.1,0.35
2023-09-26T05:00,0.84,174,9.3,30.1,0.34
2023-09-26T06:00,0.84,173,9.45,30.1,0.35
2023-09-26T07:00,0.82,173,9.55,30.2,0.39
2023-09-26T08:00,0.82,172,9.65,30.2,0.47
2023-09-26T09:00,0.84,172,9.65,30.3,0.57
2023-09-26T10:00,0.84,172,9.55,30.3,0.66
2023-09-26T11:00,0.86,172,9.4,30.4,0.72
2023-09-26T12:00,0.9,173,9.2,30.4,0.74
2023-09-26T13:00,0.92,174,8.95,30.4,0.7
2023-09-26T14:00,0.96,175,8.7,30.5,0.6
2023-09-26T15:00,0.98,176,8.55,30.5,0.5
2023-09-26T16:00,1.02,176,8.4,30.5,0.4
2023-09-26T17:00,1.04,177,8.3,30.5,0.32
2023-09-26T18:00,1.06,177,8.25,30.5,0.28
2023-09-26T19:00,1.1,178,8.25,30.4,0.28
2023-09-26T20:00,1.12,178,8.25,30.4,0.33
2023-09-26T21:00,1.12,178,8.3,30.4,0.42
2023-09-26T22:00,1.12,179,8.35,30.3,0.51
2023-09-26T23:00,1.12,179,8.45,30.3,0.6
2023-09-27T00:00,1.1,179,8.6,30.2,0.63
2023-09-27T01:00,1.1,178,8.8,30.2,0.6
2023-09-27T02:00,1.08,178,9.0,30.1,0.54
2023-09-27T03:00,1.08,177,9.3,30.1,0.45
2023-09-27T04:00,1.06,176,9.6,30.1,0.37
2023-09-27T05:00,1.06,175,9.9,30.1,0.31
2023-09-27T06:00,1.06,175,10.15,30.1,0.28
2023-09-27T07:00,1.06,174,10.4,30.1,0.3
2023-09-27T08:00,1.06,174,10.5,30.2,0.4
2023-09-27T09:00,1.04,174,10.4,30.3,0.52
2023-09-27T10:00,1.0,173,10.2,30.3,0.66
2023-09-27T11:00,0.98,173,10.0,30.4,0.78
2023-09-27T12:00,1.0,173,9.9,30.4,0.84
2023-09-27T13:00,1.0,174,9.85,30.4,0.78
2023-09-27T14:00,1.02,174,9.8,30.5,0.68
2023-09-27T15:00,1.06,175,9.8,30.5,0.56
2023-09-27T16:00,1.12,176,9.85,30.5,0.44
2023-09-27T17:00,1.16,177,9.85,30.5,0.32
2023-09-27T18:00,1.2,178,9.75,30.5,0.22
2023-09-27T19:00,1.24,179,9.65,30.5,0.19
2023-09-27T20:00,1.28,180,9.6,30.5,0.27
2023-09-27T21:00,1.28,180,9.65,30.4,0.39
2023-09-27T22:00,1.26,179,9.7,30.4,0.52
2023-09-27T23:00,1.26,179,9.8,30.3,0.66
2023-09-28T00:00,1.26,179,9.85,30.3,0.75
2023-09-28T01:00,1.24,179,9.95,30.2,0.75
2023-09-28T02:00,1.24,179,10.0,30.2,0.67
2023-09-28T03:00,1.22,178,10.1,30.1,0.55
2023-09-28T04:00,1.2,178,10.2,30.1,0.42
2023-09-28T05:00,1.18,177,10.25,30.1,0.31
2023-09-28T06:00,1.18,177,10.25,30.1,0.22
2023-09-28T07:00,1.16,176,10.2,30.1,0.19
2023-09-28T08:00,1.16,176,10.05,30.2,0.27
2023-09-28T09:00,1.2,177,9.7,30.3,0.41
2023-09-28T10:00,1.24,178,9.2,30.3,0.58
2023-09-28T11:00,1.28,179,8.8,30.4,0.73
2023-09-28T12:00,1.3,180,8.55,30.4,0.84
2023-09-28T13:00,1.34,181,8.45,30.5,0.85
2023-09-28T14:00,1.36,182,8.35,30.5,0.74
2023-09-28T15:00,1.34,182,8.35,30.5,0.63
2023-09-28T16:00,1.32,182,8.35,30.6,0.47
2023-09-28T17:00,1.3,182,8.4,30.6,0.31
2023-09-28T18:00,1.3,182,8.4,30.6,0.18
2023-09-28T19:00,1.28,182,8.4,30.5,0.13
2023-09-28T20:00,1.28,182,8.35,30.5,0.18
2023-09-28T21:00,1.3,183,8.3,30.4,0.33
2023-09-28T22:00,1.3,183,8.2,30.3,0.51
2023-09-28T23:00,1.32,184,8.15,30.3,0.68
2023-09-29T00:00,1.32,184,8.2,30.2,0.81
2023-09-29T01:00,1.3,183,8.25,30.2,0.88
2023-09-29T02:00,1.3,183,8.35,30.2,0.83
2023-09-29T03:00,1.28,182,8.45,30.1,0.7
2023-09-29T04:00,1.28,182,8.55,30.1,0.53
2023-09-29T05:00,1.26,181,8.6,30.1,0.36
2023-09-29T06:00,1.28,181,8.55,30.1,0.23
2023-09-29T07:00,1.28,181,8.5,30.1,0.16
2023-09-29T08:00,1.3,181,8.4,30.1,0.18
2023-09-29T09:00,1.34,182,8.25,30.1,0.31
2023-09-29T10:00,1.38,183,8.1,30.1,0.47
2023-09-29T11:00,1.42,184,8.0,30.1,0.65
2023-09-29T12:00,1.44,184,7.95,30.1,0.8
2023-09-29T13:00,1.46,185,7.9,30.2,0.85
2023-09-29T14:00,1.48,185,7.85,30.2,0.81
2023-09-29T15:00,1.48,185,7.85,30.2,0.68
2023-09-29T16:00,1.5,186,7.85,30.3,0.5
2023-09-29T17:00,1.5,186,7.85,30.3,0.31
2023-09-29T18:00,1.5,186,7.9,30.3,0.14
2023-09-29T19:00,1.5,186,7.95,30.2,0.06
2023-09-29T20:00,1.5,186,7.95,30.2,0.08
2023-09-29T21:00,1.48,186,7.9,30.2,0.2
2023-09-29T22:00,1.44,185,7.85,30.1,0.39
2023-09-29T23:00,1.42,185,7.85,30.1,0.6
2023-09-30T00:00,1.4,184,7.9,30.0,0.78
2023-09-30T01:00,1.4,183,8.0,30.0,0.88
2023-09-30T02:00,1.38,182,8.1,30.0,0.88
2023-09-30T03:00,1.34,181,8.2,29.9,0.78
2023-09-30T04:00,1.3,180,8.3,29.9,0.6
2023-09-30T05:00,1.26,179,8.35,29.9,0.43
2023-09-30T06:00,1.28,179,8.35,29.9,0.26
2023-09-30T07:00,1.28,180,8.25,29.9,0.13
2023-09-30T08:00,1.3,180,8.15,30.0,0.12
2023-09-30T09:00,1.34,182,7.95,30.0,0.21
2023-09-30T10:00,1.38,184,7.75,30.0,0.37
2023-09-30T11:00,1.42,186,7.6,30.1,0.55
2023-09-30T12:00,1.46,186,7.65,30.1,0.71
2023-09-30T13:00,1.48,186,7.8,30.2,0.79
2023-09-30T14:00,1.52,186,7.85,30.2,0.8
2023-09-30T15:00,1.4,185,7.75,30.2,0.7
2023-09-30T16:00,1.28,184,7.6,30.3,0.54
2023-09-30T17:00,1.16,183,7.5,30.3,0.34
2023-09-30T18:00,1.22,183,7.6,30.3,0.15
2023-09-30T19:00,1.28,184,7.8,30.3,0.04
2023-09-30T20:00,1.34,184,7.9,30.2,0.01
2023-09-30T21:00,1.38,184,7.8,30.2,0.09
2023-09-30T22:00,1.4,184,7.6,30.2,0.28
2023-09-30T23:00,1.44,184,7.5,30.1,0.5
2023-10-01T00:00,1.44,184,7.5,30.1,0.71
2023-10-01T01:00,1.46,183,7.6,30.0,0.86
2023-10-01T02:00,1.46,183,7.7,30.0,0.91
2023-10-01T03:00,1.44,182,7.8,30.0,0.85
2023-10-01T04:00,1.42,182,7.9,29.9,0.7
2023-10-01T05:00,1.4,181,7.95,29.9,0.51
2023-10-01T06:00,1.4,181,7.95,29.9,0.32
2023-10-01T07:00,1.4,182,7.9,29.9,0.17
2023-10-01T08:00,1.4,182,7.85,30.0,0.09
2023-10-01T09:00,1.4,183,7.75,30.0,0.13
2023-10-01T10:00,1.4,183,7.6,30.0,0.26
2023-10-01T11:00,1.4,184,7.55,30.1,0.44
2023-10-01T12:00,1.4,184,7.6,30.1,0.62
2023-10-01T13:00,1.42,183,7.7,30.2,0.74
2023-10-01T14:00,1.42,183,7.85,30.2,0.79
2023-10-01T15:00,1.46,182,8.1,30.2,0.72
2023-10-01T16:00,1.52,182,8.4,30.3,0.58
2023-10-01T17:00,1.56,181,8.55,30.3,0.41
2023-10-01T18:00,1.52,181,8.5,30.3,0.21
2023-10-01T19:00,1.5,181,8.3,30.3,0.05
2023-10-01T20:00,1.46,181,8.15,30.2,0.01
2023-10-01T21:00,1.48,181,8.05,30.2,0.05
2023-10-01T22:00,1.52,182,8.0,30.2,0.18
2023-10-01T23:00,1.54,182,7.95,30.1,0.4
2023-10-02T00:00,1.52,181,8.0,30.1,0.62
2023-10-02T01:00,1.52,180,8.05,30.0,0.79
2023-10-02T02:00,1.5,179,8.15,30.0,0.88
2023-10-02T03:00,1.48,178,8.25,29.9,0.87
2023-10-02T04:00,1.44,177,8.3,29.9,0.77
2023-10-02T05:00,1.42,176,8.3,29.9,0.6
2023-10-02T06:00,1.42,176,8.2,29.9,0.4
2023-10-02T07:00,1.42,176,8.05,29.9,0.22
2023-10-02T08:00,1.42,176,7.85,29.9,0.12
2023-10-02T09:00,1.44,177,7.65,30.0,0.12
2023-10-02T10:00,1.48,178,7.4,30.0,0.2
2023-10-02T11:00,1.5,179,7.2,30.1,0.35
2023-10-02T12:00,1.52,179,7.15,30.1,0.53
2023-10-02T13:00,1.56,180,7.15,30.2,0.67
2023-10-02T14:00,1.58,180,7.15,30.2,0.74
2023-10-02T15:00,1.58,181,7.15,30.2,0.7
2023-10-02T16:00,1.58,181,7.2,30.3,0.61
2023-10-02T17:00,1.58,182,7.25,30.3,0.46
2023-10-02T18:00,1.58,182,7.3,30.3,0.25
2023-10-02T19:00,1.56,182,7.3,30.2,0.09
2023-10-02T20:00,1.56,182,7.35,30.2,0.02
2023-10-02T21:00,1.54,182,7.35,30.2,0.02
2023-10-02T22:00,1.52,182,7.35,30.1,0.12
2023-10-02T23:00,1.5,182,7.35,30.1,0.31
2023-10-03T00:00,1.46,181,7.4,30.0,0.53
2023-10-03T01:00,1.4,181,7.45,30.0,0.72
2023-10-03T02:00,1.36,180,7.55,30.0,0.84
2023-10-03T03:00,1.34,179,7.75,29.9,0.87
2023-10-03T04:00,1.3,177,8.05,29.9,0.83
2023-10-03T05:00,1.28,176,8.2,29.9,0.7
2023-10-03T06:00,1.28,176,8.2,29.9,0.53
2023-10-03T07:00,1.3,177,8.1,29.9,0.35
2023-10-03T08:00,1.3,177,7.9,29.9,0.24
2023-10-03T09:00,1.36,178,7.6,30.0,0.2
2023-10-03T10:00,1.42,180,7.25,30.0,0.25
2023-10-03T11:00,1.48,181,7.0,30.0,0.36
2023-10-03T12:00,1.52,182,6.9,30.1,0.52
2023-10-03T13:00,1.54,182,6.9,30.1,0.66
2023-10-03T14:00,1.58,183,6.9,30.2,0.75
2023-10-03T15:00,1.58,184,6.9,30.2,0.75
2023-10-03T16:00,1.58,184,6.95,30.3,0.69
2023-10-03T17:00,1.58,185,7.0,30.3,0.55
2023-10-03T18:00,1.56,184,7.1,30.3,0.37
2023-10-03T19:00,1.54,183,7.25,30.2,0.21
2023-10-03T20:00,1.52,182,7.4,30.2,0.12
2023-10-03T21:00,1.48,181,7.5,30.1,0.1
2023-10-03T22:00,1.42,179,7.6,30.1,0.16
2023-10-03T23:00,1.38,178,7.7,30.0,0.29
2023-10-04T00:00,1.36,177,7.8,30.0,0.47
2023-10-04T01:00,1.34,177,7.9,29.9,0.64
2023-10-04T02:00,1.32,176,8.05,29.9,0.78
2023-10-04T03:00,1.3,175,8.25,29.9,0.83
2023-10-04T04:00,1.3,175,8.45,29.8,0.81
2023-10-04T05:00,1.28,174,8.65,29.8,0.73
2023-10-04T06:00,1.28,173,8.75,29.8,0.59
2023-10-04T07:00,1.3,173,8.85,29.8,0.42
2023-10-04T08:00,1.3,172,8.85,29.9,0.29
2023-10-04T09:00,1.32,172,8.8,29.9,0.24
2023-10-04T10:00,1.34,172,8.7,29.9,0.27
2023-10-04T11:00,1.36,172,8.55,30.0,0.34
2023-10-04T12:00,1.38,173,8.4,30.0,0.46
2023-10-04T13:00,1.42,174,8.2,30.1,0.58
2023-10-04T14:00,1.44,175,8.05,30.1,0.67
2023-10-04T15:00,1.48,176,7.9,30.2,0.69
2023-10-04T16:00,1.54,178,7.75,30.2,0.64
2023-10-04T17:00,1.58,179,7.7,30.2,0.56
2023-10-04T18:00,1.62,179,7.85,30.2,0.43
2023-10-04T19:00,1.64,179,8.1,30.2,0.27
2023-10-04T20:00,1.68,179,8.35,30.1,0.15
2023-10-04T21:00,1.66,179,8.5,30.1,0.12
2023-10-04T22:00,1.64,178,8.6,30.0,0.15
2023-10-04T23:00,1.62,178,8.75,30.0,0.24
2023-10-05T00:00,1.58,177,8.95,29.9,0.38
2023-10-05T01:00,1.56,176,9.1,29.9,0.54
2023-10-05T02:00,1.52,175,9.35,29.8,0.67
2023-10-05T03:00,1.48,174,9.65,29.8,0.75
2023-10-05T04:00,1.46,173,9.95,29.7,0.76
2023-10-05T05:00,1.42,172,10.2,29.7,0.71
2023-10-05T06:00,1.4,171,10.4,29.8,0.61
2023-10-05T07:00,1.38,171,10.6,29.8,0.48
2023-10-05T08:00,1.36,170,10.65,29.9,0.37
2023-10-05T09:00,1.32,170,10.55,30.0,0.3
2023-10-05T10:00,1.3,169,10.4,30.1,0.29
2023-10-05T11:00,1.26,169,10.25,30.1,0.35
2023-10-05T12:00,1.32,170,10.25,30.2,0.44
2023-10-05T13:00,1.36,170,10.3,30.2,0.52
2023-10-05T14:00,1.42,171,10.35,30.2,0.59
2023-10-05T15:00,1.42,171,10.3,30.2,0.64
2023-10-05T16:00,1.42,172,10.2,30.2,0.61
2023-10-05T17:00,1.42,172,10.15,30.2,0.54
2023-10-05T18:00,1.42,172,10.1,30.2,0.45
2023-10-05T19:00,1.42,173,10.05,30.2,0.34
2023-10-05T20:00,1.42,173,10.0,30.2,0.23
2023-10-05T21:00,1.42,174,9.9,30.2,0.19
2023-10-05T22:00,1.44,174,9.75,30.1,0.21
2023-10-05T23:00,1.44,175,9.65,30.1,0.26
2023-10-06T00:00,1.44,175,9.7,30.1,0.35
2023-10-06T01:00,1.44,175,9.8,30.1,0.47
2023-10-06T02:00,1.44,175,9.9,30.0,0.58
2023-10-06T03:00,1.42,174,10.0,30.0,0.65
2023-10-06T04:00,1.38,173,10.15,30.0,0.67
2023-10-06T05:00,1.36,172,10.35,30.0,0.66
2023-10-06T06:00,1.4,171,10.7,30.0,0.6
2023-10-06T07:00,1.42,171,11.15,30.0,0.51
2023-10-06T08:00,1.46,170,11.4,30.1,0.42
2023-10-06T09:00,1.44,169,11.35,30.2,0.35
2023-10-06T10:00,1.4,169,11.2,30.2,0.34
2023-10-06T11:00,1.38,168,11.05,30.3,0.37
2023-10-06T12:00,1.36,168,11.05,30.3,0.41
2023-10-06T13:00,1.36,168,11.05,30.4,0.47
2023-10-06T14:00,1.34,168,11.05,30.4,0.53
2023-10-06T15:00,1.34,168,11.0,30.4,0.57
2023-10-06T16:00,1.32,169,10.95,30.5,0.56
2023-10-06T17:00,1.32,169,10.85,30.5,0.52
2023-10-06T18:00,1.34,168,10.75,30.5,0.45
2023-10-06T19:00,1.34,168,10.65,30.5,0.39
2023-10-06T20:00,1.36,167,10.55,30.4,0.32
2023-10-06T21:00,1.34,167,10.4,30.4,0.27
2023-10-06T22:00,1.34,168,10.25,30.4,0.27
2023-10-06T23:00,1.32,168,10.15,30.4,0.32
2023-10-07T00:00,1.3,168,10.05,30.3,0.38
2023-10-07T01:00,1.3,169,10.0,30.3,0.45
2023-10-07T02:00,1.28,169,10.0,30.3,0.52
2023-10-07T03:00,1.26,169,10.05,30.2,0.58
2023-10-07T04:00,1.26,168,10.1,30.2,0.61
2023-10-07T05:00,1.24,168,10.15,30.2,0.61
2023-10-07T06:00,1.22,168,10.2,30.3,0.58
2023-10-07T07:00,1.2,167,10.25,30.3,0.54
2023-10-07T08:00,1.18,167,10.25,30.4,0.5
2023-10-07T09:00,1.18,167,10.25,30.4,0.46
2023-10-07T10:00,1.16,166,10.25,30.5,0.45
2023-10-07T11:00,1.16,166,10.15,30.5,0.46
2023-10-07T12:00,1.14,166,9.9,30.6,0.48
2023-10-07T13:00,1.1,166,9.6,30.6,0.51
2023-10-07T14:00,1.08,166,9.2,30.6,0.53
2023-10-07T15:00,1.1,167,8.75,30.6,0.54
2023-10-07T16:00,1.14,169,8.2,30.6,0.52
2023-10-07T17:00,1.16,170,7.8,30.6,0.49
2023-10-07T18:00,1.16,171,7.55,30.6,0.45
2023-10-07T19:00,1.18,172,7.35,30.6,0.41
2023-10-07T20:00,1.18,173,7.25,30.5,0.38
2023-10-07T21:00,1.18,173,7.25,30.5,0.36
2023-10-07T22:00,1.16,173,7.3,30.5,0.35
2023-10-07T23:00,1.16,173,7.4,30.4,0.36
2023-10-08T00:00,1.14,172,7.45,30.4,0.4
2023-10-08T01:00,1.14,172,7.55,30.3,0.45
2023-10-08T02:00,1.12,171,7.65,30.3,0.48
2023-10-08T03:00,1.1,170,7.8,30.3,0.51
2023-10-08T04:00,1.08,169,8.0,30.2,0.53
2023-10-08T05:00,1.06,168,8.1,30.2,0.54
2023-10-08T06:00,1.06,168,8.15,30.2,0.53
2023-10-08T07:00,1.04,168,8.15,30.2,0.52
2023-10-08T08:00,1.04,168,8.1,30.3,0.52
2023-10-08T09:00,1.04,168,8.0,30.3,0.52
2023-10-08T10:00,1.06,167,7.85,30.3,0.53
2023-10-08T11:00,1.06,167,7.7,30.4,0.53
2023-10-08T12:00,1.08,167,7.55,30.4,0.52
2023-10-08T13:00,1.08,168,7.4,30.5,0.52
2023-10-08T14:00,1.1,168,7.25,30.5,0.51
2023-10-08T15:00,1.12,169,7.1,30.5,0.49
2023-10-08T16:00,1.12,170,7.0,30.6,0.45
2023-10-08T17:00,1.14,171,6.9,30.6,0.42
2023-10-08T18:00,1.14,171,6.9,30.6,0.39
2023-10-08T19:00,1.14,171,6.95,30.5,0.36
2023-10-08T20:00,1.14,171,7.0,30.5,0.37
2023-10-08T21:00,1.12,171,7.05,30.4,0.38
2023-10-08T22:00,1.08,170,7.15,30.3,0.4
2023-10-08T23:00,1.06,170,7.25,30.3,0.41
2023-10-09T00:00,1.06,170,7.45,30.2,0.43
2023-10-09T01:00,1.04,169,7.65,30.2,0.43
2023-10-09T02:00,1.04,169,7.85,30.1,0.44
2023-10-09T03:00,1.02,168,8.05,30.1,0.44
2023-10-09T04:00,0.98,168,8.2,30.0,0.44
2023-10-09T05:00,0.96,167,8.35,30.0,0.43
2023-10-09T06:00,0.96,167,8.5,30.0,0.44
2023-10-09T07:00,0.94,166,8.65,30.0,0.45
2023-10-09T08:00,0.94,166,8.75,30.1,0.48
2023-10-09T09:00,0.94,166,8.8,30.1,0.52
2023-10-09T10:00,0.96,166,8.85,30.1,0.55
2023-10-09T11:00,0.96,166,8.85,30.1,0.56
2023-10-09T12:00,0.98,166,8.8,30.2,0.56
2023-10-09T13:00,1.0,167,8.7,30.2,0.53
2023-10-09T14:00,1.02,167,8.6,30.2,0.49
2023-10-09T15:00,1.04,168,8.45,30.3,0.44
