recorded_at,wave_height_m,wave_direction_deg,wave_period_s,sea_surface_temp_c,sea_level_height_msl_m
2025-10-17T08:00,0.9,170,10.8,30.2,0.54
2025-10-17T09:00,0.9,170,10.85,30.2,0.61
2025-10-17T10:00,0.92,169,10.9,30.3,0.67
2025-10-17T11:00,0.92,169,10.9,30.3,0.7
2025-10-17T12:00,0.92,169,10.9,30.3,0.68
2025-10-17T13:00,0.94,169,10.85,30.3,0.63
2025-10-17T14:00,0.94,169,10.8,30.3,0.56
2025-10-17T15:00,0.94,169,10.8,30.3,0.48
2025-10-17T16:00,0.92,170,10.85,30.3,0.4
2025-10-17T17:00,0.92,170,10.85,30.3,0.35
2025-10-17T18:00,0.92,170,10.85,30.3,0.33
2025-10-17T19:00,0.94,171,10.8,30.3,0.37
2025-10-17T20:00,0.94,171,10.75,30.3,0.45
2025-10-17T21:00,0.94,171,10.7,30.3,0.54
2025-10-17T22:00,0.92,172,10.65,30.2,0.64
2025-10-17T23:00,0.92,172,10.6,30.2,0.7
2025-10-18T00:00,0.92,172,10.55,30.2,0.7
2025-10-18T01:00,0.9,172,10.45,30.2,0.66
2025-10-18T02:00,0.9,172,10.4,30.1,0.6
2025-10-18T03:00,0.88,172,10.35,30.1,0.52
2025-10-18T04:00,0.88,172,10.3,30.1,0.43
2025-10-18T05:00,0.86,172,10.3,30.1,0.35
2025-10-18T06:00,0.86,172,10.35,30.1,0.33
2025-10-18T07:00,0.84,171,10.35,30.1,0.38
2025-10-18T08:00,0.84,171,10.4,30.1,0.46
2025-10-18T09:00,0.84,171,10.4,30.2,0.56
2025-10-18T10:00,0.82,172,10.35,30.2,0.67
2025-10-18T11:00,0.82,172,10.3,30.3,0.73
2025-10-18T12:00,0.8,172,10.3,30.3,0.74
2025-10-18T13:00,0.8,172,10.3,30.4,0.68
2025-10-18T14:00,0.78,172,10.3,30.4,0.6
2025-10-18T15:00,0.8,172,10.35,30.5,0.5
2025-10-18T16:00,0.8,172,10.45,30.5,0.39
2025-10-18T17:00,0.82,172,10.5,30.5,0.31
2025-10-18T18:00,0.82,172,10.5,30.5,0.28
2025-10-18T19:00,0.82,172,10.5,30.5,0.32
2025-10-18T20:00,0.82,172,10.55,30.4,0.41
2025-10-18T21:00,0.84,172,10.65,30.4,0.53
2025-10-18T22:00,0.84,173,10.75,30.3,0.66
2025-10-18T23:00,0.86,173,10.85,30.3,0.76
2025-10-19T00:00,0.86,173,10.9,30.2,0.81
2025-10-19T01:00,0.86,172,10.9,30.2,0.77
2025-10-19T02:00,0.86,172,10.9,30.2,0.67
2025-10-19T03:00,0.88,172,11.0,30.2,0.57
2025-10-19T04:00,0.9,172,11.1,30.2,0.45
2025-10-19T05:00,0.92,172,11.1,30.2,0.35
2025-10-19T06:00,0.92,171,10.9,30.2,0.29
2025-10-19T07:00,0.9,171,10.6,30.2,0.3
2025-10-19T08:00,0.9,170,10.4,30.2,0.36
2025-10-19T09:00,0.88,171,10.3,30.3,0.48
2025-10-19T10:00,0.86,171,10.3,30.3,0.61
2025-10-19T11:00,0.84,172,10.3,30.4,0.72
2025-10-19T12:00,0.82,172,10.3,30.4,0.77
2025-10-19T13:00,0.82,173,10.25,30.5,0.74
2025-10-19T14:00,0.8,173,10.25,30.6,0.64
2025-10-19T15:00,0.8,173,10.2,30.7,0.52
2025-10-19T16:00,0.78,174,10.15,30.7,0.4
2025-10-19T17:00,0.78,174,10.1,30.7,0.29
2025-10-19T18:00,0.78,174,10.05,30.7,0.24
2025-10-19T19:00,0.76,174,10.0,30.6,0.26
2025-10-19T20:00,0.76,174,9.95,30.6,0.34
2025-10-19T21:00,0.76,174,9.9,30.5,0.47
2025-10-19T22:00,0.74,175,9.85,30.4,0.64
2025-10-19T23:00,0.74,175,9.8,30.3,0.79
2025-10-20T00:00,0.74,175,9.7,30.3,0.88
2025-10-20T01:00,0.72,175,9.65,30.3,0.87
2025-10-20T02:00,0.72,175,9.75,30.3,0.78
2025-10-20T03:00,0.8,175,10.2,30.2,0.66
2025-10-20T04:00,0.86,175,10.75,30.2,0.51
2025-10-20T05:00,0.94,175,11.1,30.2,0.37
2025-10-20T06:00,0.88,175,10.95,30.2,0.29
2025-10-20T07:00,0.84,174,10.55,30.2,0.26
2025-10-20T08:00,0.78,174,10.2,30.2,0.31
2025-10-20T09:00,0.76,174,10.0,30.2,0.42
2025-10-20T10:00,0.72,173,9.9,30.2,0.57
2025-10-20T11:00,0.7,173,9.9,30.2,0.71
2025-10-20T12:00,0.72,173,10.15,30.2,0.78
2025-10-20T13:00,0.72,172,10.55,30.2,0.78
2025-10-20T14:00,0.74,172,10.8,30.2,0.7
2025-10-20T15:00,0.74,172,10.75,30.3,0.57
2025-10-20T16:00,0.72,172,10.6,30.3,0.42
2025-10-20T17:00,0.72,172,10.5,30.3,0.29
2025-10-20T18:00,0.7,172,10.5,30.3,0.2
2025-10-20T19:00,0.7,172,10.55,30.3,0.19
2025-10-20T20:00,0.68,172,10.65,30.2,0.26
2025-10-20T21:00,0.7,172,10.8,30.2,0.41
2025-10-20T22:00,0.7,172,11.0,30.2,0.59
2025-10-20T23:00,0.72,172,11.15,30.2,0.77
2025-10-21T00:00,0.72,172,11.15,30.1,0.89
2025-10-21T01:00,0.72,173,11.05,30.1,0.93
2025-10-21T02:00,0.72,173,11.0,30.1,0.86
2025-10-21T03:00,0.74,173,11.05,30.0,0.73
2025-10-21T04:00,0.78,172,11.15,30.0,0.57
2025-10-21T05:00,0.8,172,11.25,29.9,0.4
2025-10-21T06:00,0.84,172,11.4,29.9,0.28
2025-10-21T07:00,0.86,172,11.5,29.9,0.22
2025-10-21T08:00,0.9,172,11.6,29.9,0.24
2025-10-21T09:00,0.92,172,11.6,29.8,0.33
2025-10-21T10:00,0.94,172,11.5,29.8,0.49
2025-10-21T11:00,0.96,172,11.4,29.8,0.66
2025-10-21T12:00,0.96,172,11.3,29.8,0.77
2025-10-21T13:00,0.98,172,11.15,29.8,0.81
2025-10-21T14:00,0.98,172,11.05,29.9,0.77
2025-10-21T15:00,0.98,172,10.95,29.9,0.65
2025-10-21T16:00,1.0,172,10.9,29.9,0.5
2025-10-21T17:00,1.0,172,10.85,29.9,0.36
2025-10-21T18:00,1.0,172,10.8,29.9,0.25
2025-10-21T19:00,1.02,171,10.8,29.8,0.21
2025-10-21T20:00,1.02,171,10.75,29.8,0.25
2025-10-21T21:00,1.02,171,10.75,29.7,0.39
2025-10-21T22:00,1.04,171,10.75,29.7,0.57
2025-10-21T23:00,1.04,171,10.7,29.7,0.76
2025-10-22T00:00,1.04,171,10.65,29.6,0.92
2025-10-22T01:00,1.04,171,10.55,29.6,1.0
2025-10-22T02:00,1.04,171,10.45,29.6,0.98
2025-10-22T03:00,1.06,171,10.25,29.5,0.86
2025-10-22T04:00,1.08,172,10.0,29.5,0.69
2025-10-22T05:00,1.1,172,9.75,29.5,0.53
2025-10-22T06:00,1.12,172,9.5,29.5,0.37
2025-10-22T07:00,1.12,173,9.3,29.6,0.26
2025-10-22T08:00,1.14,173,9.1,29.6,0.25
2025-10-22T09:00,1.18,174,8.95,29.6,0.33
2025-10-22T10:00,1.2,174,8.85,29.7,0.47
2025-10-22T11:00,1.24,175,8.7,29.7,0.62
2025-10-22T12:00,1.26,176,8.45,29.8,0.76
2025-10-22T13:00,1.28,178,8.2,29.8,0.84
2025-10-22T14:00,1.3,179,7.95,29.9,0.83
2025-10-22T15:00,1.34,180,7.75,29.9,0.72
2025-10-22T16:00,1.4,182,7.6,29.9,0.55
2025-10-22T17:00,1.44,183,7.5,29.9,0.38
2025-10-22T18:00,1.46,183,7.45,29.9,0.24
2025-10-22T19:00,1.48,184,7.5,29.9,0.17
2025-10-22T20:00,1.5,184,7.55,29.9,0.19
2025-10-22T21:00,1.48,183,7.65,29.8,0.28
2025-10-22T22:00,1.48,183,7.75,29.8,0.45
2025-10-22T23:00,1.46,182,7.75,29.7,0.64
2025-10-23T00:00,1.42,182,7.65,29.7,0.82
2025-10-23T01:00,1.4,183,7.45,29.7,0.92
2025-10-23T02:00,1.36,183,7.3,29.6,0.94
2025-10-23T03:00,1.38,184,7.25,29.6,0.86
2025-10-23T04:00,1.4,185,7.2,29.5,0.71
2025-10-23T05:00,1.42,186,7.25,29.5,0.51
2025-10-23T06:00,1.44,185,7.4,29.5,0.33
2025-10-23T07:00,1.48,185,7.6,29.5,0.21
2025-10-23T08:00,1.5,184,7.8,29.5,0.17
2025-10-23T09:00,1.46,182,8.0,29.5,0.19
2025-10-23T10:00,1.44,181,8.2,29.5,0.31
2025-10-23T11:00,1.4,179,8.3,29.5,0.48
2025-10-23T12:00,1.38,179,8.25,29.5,0.62
2025-10-23T13:00,1.38,179,8.15,29.5,0.7
2025-10-23T14:00,1.36,179,8.0,29.5,0.72
2025-10-23T15:00,1.38,180,7.85,29.5,0.67
2025-10-23T16:00,1.4,181,7.7,29.5,0.54
2025-10-23T17:00,1.42,182,7.55,29.5,0.37
2025-10-23T18:00,1.42,182,7.5,29.5,0.22
2025-10-23T19:00,1.4,183,7.5,29.4,0.13
2025-10-23T20:00,1.4,183,7.5,29.4,0.12
2025-10-23T21:00,1.38,183,7.5,29.3,0.18
2025-10-23T22:00,1.38,182,7.45,29.3,0.32
2025-10-23T23:00,1.36,182,7.45,29.3,0.52
2025-10-24T00:00,1.34,182,7.45,29.2,0.71
2025-10-24T01:00,1.3,182,7.4,29.2,0.83
2025-10-24T02:00,1.28,182,7.4,29.2,0.88
2025-10-24T03:00,1.26,183,7.4,29.1,0.84
2025-10-24T04:00,1.24,183,7.4,29.1,0.73
2025-10-24T05:00,1.22,184,7.45,29.1,0.55
2025-10-24T06:00,1.2,184,7.55,29.1,0.36
2025-10-24T07:00,1.16,183,7.75,29.1,0.23
2025-10-24T08:00,1.14,183,7.9,29.1,0.17
2025-10-24T09:00,1.12,182,8.1,29.1,0.17
2025-10-24T10:00,1.08,181,8.25,29.1,0.27
2025-10-24T11:00,1.06,180,8.45,29.1,0.4
2025-10-24T12:00,1.06,179,8.65,29.1,0.54
2025-10-24T13:00,1.04,179,8.85,29.1,0.65
2025-10-24T14:00,1.04,178,8.95,29.2,0.7
2025-10-24T15:00,1.04,178,8.95,29.2,0.67
2025-10-24T16:00,1.06,179,8.85,29.2,0.57
2025-10-24T17:00,1.06,179,8.75,29.2,0.42
2025-10-24T18:00,1.08,179,8.7,29.2,0.28
2025-10-24T19:00,1.08,180,8.6,29.2,0.17
2025-10-24T20:00,1.1,180,8.45,29.2,0.12
2025-10-24T21:00,1.06,180,8.15,29.2,0.16
2025-10-24T22:00,1.02,181,7.8,29.1,0.29
2025-10-24T23:00,0.98,181,7.55,29.1,0.46
2025-10-25T00:00,1.04,181,7.5,29.1,0.64
2025-10-25T01:00,1.08,182,7.6,29.1,0.78
2025-10-25T02:00,1.14,182,7.65,29.0,0.87
2025-10-25T03:00,1.16,182,7.7,29.0,0.86
2025-10-25T04:00,1.18,182,7.7,29.0,0.78
2025-10-25T05:00,1.2,182,7.75,29.0,0.64
2025-10-25T06:00,1.22,182,7.8,29.1,0.48
2025-10-25T07:00,1.24,181,7.85,29.1,0.32
2025-10-25T08:00,1.26,181,7.95,29.2,0.22
2025-10-25T09:00,1.24,180,8.1,29.3,0.21
2025-10-25T10:00,1.22,179,8.25,29.4,0.27
2025-10-25T11:00,1.2,178,8.4,29.5,0.39
2025-10-25T12:00,1.2,177,8.5,29.5,0.51
2025-10-25T13:00,1.18,177,8.6,29.6,0.63
2025-10-25T14:00,1.18,176,8.7,29.7,0.7
2025-10-25T15:00,1.18,176,8.75,29.7,0.68
2025-10-25T16:00,1.16,175,8.8,29.8,0.62
2025-10-25T17:00,1.16,175,8.8,29.8,0.5
2025-10-25T18:00,1.16,175,8.8,29.8,0.35
2025-10-25T19:00,1.16,176,8.8,29.7,0.22
2025-10-25T20:00,1.16,176,8.8,29.6,0.15
2025-10-25T21:00,1.16,176,8.85,29.6,0.17
2025-10-25T22:00,1.14,175,8.95,29.5,0.26
2025-10-25T23:00,1.14,175,9.0,29.4,0.42
2025-10-26T00:00,1.12,175,9.05,29.4,0.58
2025-10-26T01:00,1.12,175,9.05,29.3,0.72
2025-10-26T02:00,1.1,175,9.05,29.3,0.82
2025-10-26T03:00,1.08,175,9.05,29.3,0.84
2025-10-26T04:00,1.06,175,9.05,29.3,0.79
2025-10-26T05:00,1.04,175,9.05,29.3,0.68
2025-10-26T06:00,1.02,175,9.05,29.3,0.53
2025-10-26T07:00,1.0,174,9.0,29.4,0.38
2025-10-26T08:00,0.98,174,9.0,29.4,0.27
2025-10-26T09:00,0.96,174,9.05,29.5,0.23
2025-10-26T10:00,0.94,173,9.1,29.6,0.25
2025-10-26T11:00,0.92,173,9.2,29.6,0.35
2025-10-26T12:00,0.92,173,9.35,29.6,0.47
2025-10-26T13:00,0.92,172,9.5,29.6,0.56
2025-10-26T14:00,0.92,172,9.45,29.6,0.62
2025-10-26T15:00,0.94,173,9.05,29.6,0.64
2025-10-26T16:00,0.94,174,8.45,29.6,0.6
2025-10-26T17:00,0.96,175,7.95,29.6,0.5
2025-10-26T18:00,0.96,176,7.65,29.6,0.39
2025-10-26T19:00,0.98,178,7.45,29.5,0.28
2025-10-26T20:00,0.98,179,7.3,29.5,0.2
2025-10-26T21:00,0.96,179,7.3,29.5,0.19
2025-10-26T22:00,0.96,180,7.35,29.5,0.25
2025-10-26T23:00,0.94,180,7.45,29.4,0.37
2025-10-27T00:00,0.94,180,7.5,29.4,0.51
2025-10-27T01:00,0.92,181,7.55,29.4,0.64
2025-10-27T02:00,0.92,181,7.55,29.3,0.74
2025-10-27T03:00,0.9,181,7.55,29.3,0.79
2025-10-27T04:00,0.9,180,7.55,29.3,0.76
2025-10-27T05:00,0.88,180,7.55,29.3,0.68
2025-10-27T06:00,0.88,180,7.6,29.3,0.57
2025-10-27T07:00,0.86,179,7.65,29.3,0.44
2025-10-27T08:00,0.86,179,7.7,29.3,0.32
2025-10-27T09:00,0.86,179,7.75,29.4,0.25
2025-10-27T10:00,0.84,180,7.8,29.4,0.25
2025-10-27T11:00,0.84,180,7.8,29.4,0.3
2025-10-27T12:00,0.84,180,7.8,29.4,0.38
2025-10-27T13:00,0.82,181,7.75,29.4,0.45
2025-10-27T14:00,0.82,181,7.75,29.4,0.52
2025-10-27T15:00,0.82,181,7.75,29.4,0.54
2025-10-27T16:00,0.8,182,7.8,29.4,0.5
2025-10-27T17:00,0.8,182,7.85,29.4,0.42
2025-10-27T18:00,0.8,183,7.9,29.4,0.34
2025-10-27T19:00,0.78,183,7.9,29.3,0.26
2025-10-27T20:00,0.78,184,7.95,29.3,0.17
2025-10-27T21:00,0.78,184,8.0,29.3,0.15
2025-10-27T22:00,0.78,185,8.05,29.3,0.19
2025-10-27T23:00,0.78,185,8.05,29.2,0.28
2025-10-28T00:00,0.8,186,8.0,29.2,0.4
2025-10-28T01:00,0.8,186,7.9,29.2,0.52
2025-10-28T02:00,0.82,187,7.8,29.1,0.61
2025-10-28T03:00,0.82,187,7.75,29.1,0.68
2025-10-28T04:00,0.82,188,7.7,29.1,0.69
2025-10-28T05:00,0.82,188,7.65,29.1,0.64
2025-10-28T06:00,0.82,188,7.6,29.1,0.56
2025-10-28T07:00,0.84,189,7.55,29.1,0.46
2025-10-28T08:00,0.84,189,7.5,29.1,0.38
2025-10-28T09:00,0.84,189,7.45,29.2,0.3
2025-10-28T10:00,0.84,189,7.4,29.2,0.27
2025-10-28T11:00,0.84,189,7.4,29.2,0.3
2025-10-28T12:00,0.84,189,7.45,29.3,0.35
2025-10-28T13:00,0.86,188,7.5,29.3,0.41
2025-10-28T14:00,0.86,188,7.5,29.3,0.46
2025-10-28T15:00,0.84,188,7.4,29.4,0.48
2025-10-28T16:00,0.84,189,7.3,29.4,0.46
2025-10-28T17:00,0.82,189,7.2,29.4,0.42
2025-10-28T18:00,0.82,189,7.2,29.4,0.36
2025-10-28T19:00,0.84,189,7.3,29.4,0.29
2025-10-28T20:00,0.84,189,7.4,29.4,0.24
2025-10-28T21:00,0.84,188,7.55,29.3,0.21
2025-10-28T22:00,0.84,188,7.75,29.3,0.22
2025-10-28T23:00,0.84,187,7.9,29.3,0.27
2025-10-29T00:00,0.84,186,8.05,29.2,0.37
2025-10-29T01:00,0.82,186,8.15,29.2,0.47
2025-10-29T02:00,0.82,185,8.2,29.2,0.55
2025-10-29T03:00,0.84,185,8.2,29.1,0.62
2025-10-29T04:00,0.84,184,8.15,29.1,0.65
2025-10-29T05:00,0.86,184,8.15,29.1,0.64
2025-10-29T06:00,0.84,183,8.2,29.2,0.61
2025-10-29T07:00,0.84,182,8.25,29.2,0.54
2025-10-29T08:00,0.82,181,8.3,29.3,0.48
2025-10-29T09:00,0.84,182,8.35,29.4,0.43
2025-10-29T10:00,0.84,182,8.35,29.5,0.4
2025-10-29T11:00,0.86,183,8.35,29.5,0.39
2025-10-29T12:00,0.88,183,8.35,29.6,0.42
2025-10-29T13:00,0.88,184,8.3,29.7,0.46
2025-10-29T14:00,0.9,184,8.25,29.8,0.5
2025-10-29T15:00,0.92,184,8.2,29.9,0.52
2025-10-29T16:00,0.92,184,8.15,29.9,0.53
2025-10-29T17:00,0.94,184,8.15,29.9,0.5
2025-10-29T18:00,0.94,184,8.2,29.9,0.46
2025-10-29T19:00,0.94,183,8.25,29.8,0.42
2025-10-29T20:00,0.94,183,8.4,29.8,0.41
2025-10-29T21:00,0.94,182,8.7,29.7,0.39
2025-10-29T22:00,0.92,182,9.1,29.6,0.39
2025-10-29T23:00,0.92,181,9.45,29.5,0.42
2025-10-30T00:00,0.9,180,9.75,29.5,0.47
2025-10-30T01:00,0.88,180,10.05,29.4,0.52
2025-10-30T02:00,0.86,179,10.3,29.4,0.58
2025-10-30T03:00,0.84,178,10.4,29.4,0.63
2025-10-30T04:00,0.84,178,10.45,29.4,0.65
2025-10-30T05:00,0.82,177,10.5,29.4,0.65
2025-10-30T06:00,0.82,177,10.6,29.4,0.63
2025-10-30T07:00,0.8,176,10.75,29.5,0.6
2025-10-30T08:00,0.8,176,10.9,29.6,0.57
2025-10-30T09:00,0.8,175,11.15,29.7,0.54
2025-10-30T10:00,0.8,175,11.4,29.8,0.51
2025-10-30T11:00,0.8,174,11.65,29.9,0.49
2025-10-30T12:00,0.8,174,11.85,29.9,0.48
2025-10-30T13:00,0.82,174,12.0,29.9,0.47
2025-10-30T14:00,0.82,174,12.0,29.9,0.47
2025-10-30T15:00,0.84,174,11.8,29.9,0.49
2025-10-30T16:00,0.84,173,11.5,29.8,0.49
2025-10-30T17:00,0.86,173,11.2,29.8,0.47
2025-10-30T18:00,0.88,173,11.0,29.8,0.46
2025-10-30T19:00,0.88,174,10.85,29.8,0.45
2025-10-30T20:00,0.9,174,10.85,29.8,0.47
2025-10-30T21:00,0.9,174,11.0,29.7,0.47
2025-10-30T22:00,0.9,173,11.3,29.7,0.47
2025-10-30T23:00,0.9,173,11.55,29.7,0.48
2025-10-31T00:00,0.9,173,11.7,29.6,0.49
2025-10-31T01:00,0.88,173,11.85,29.6,0.5
2025-10-31T02:00,0.88,173,11.95,29.6,0.51
2025-10-31T03:00,0.88,173,12.05,29.5,0.54
2025-10-31T04:00,0.86,172,12.1,29.5,0.56
2025-10-31T05:00,0.86,172,12.15,29.5,0.56
2025-10-31T06:00,0.86,172,12.2,29.6,0.56
2025-10-31T07:00,0.86,171,12.25,29.6,0.56
2025-10-31T08:00,0.86,171,12.3,29.7,0.57
2025-10-31T09:00,0.86,171,12.35,29.8,0.58
2025-10-31T10:00,0.86,170,12.4,29.8,0.58
2025-10-31T11:00,0.86,170,12.35,29.9,0.56
2025-10-31T12:00,0.84,170,12.15,29.9,0.53
2025-10-31T13:00,0.8,170,11.95,29.9,0.49
2025-10-31T14:00,0.78,170,11.75,30.0,0.46
2025-10-31T15:00,0.78,170,11.75,30.0,0.44
2025-10-31T16:00,0.8,169,11.8,30.0,0.43
2025-10-31T17:00,0.8,169,11.8,30.0,0.43
2025-10-31T18:00,0.8,169,11.7,30.0,0.44
2025-10-31T19:00,0.8,170,11.55,29.9,0.47
2025-10-31T20:00,0.8,170,11.5,29.9,0.51
2025-10-31T21:00,0.8,170,11.55,29.9,0.55
2025-10-31T22:00,0.82,170,11.7,29.9,0.59
2025-10-31T23:00,0.82,170,11.8,29.8,0.59
2025-11-01T00:00,0.82,170,11.9,29.8,0.57
2025-11-01T01:00,0.84,170,12.0,29.8,0.54
2025-11-01T02:00,0.84,170,12.1,29.7,0.51
2025-11-01T03:00,0.84,170,12.1,29.7,0.48
2025-11-01T04:00,0.84,170,12.1,29.7,0.47
2025-11-01T05:00,0.84,170,12.1,29.7,0.47
2025-11-01T06:00,0.84,170,12.1,29.7,0.48
2025-11-01T07:00,0.84,170,12.15,29.8,0.51
2025-11-01T08:00,0.84,170,12.2,29.9,0.55
2025-11-01T09:00,0.86,170,12.3,29.9,0.59
2025-11-01T10:00,0.88,170,12.4,30.0,0.64
2025-11-01T11:00,0.9,170,12.5,30.1,0.64
2025-11-01T12:00,0.9,170,12.5,30.1,0.6
2025-11-01T13:00,0.92,170,12.5,30.1,0.53
2025-11-01T14:00,0.92,170,12.5,30.1,0.47
2025-11-01T15:00,0.92,170,12.5,30.1,0.41
2025-11-01T16:00,0.94,170,12.5,30.1,0.37
2025-11-01T17:00,0.94,170,12.45,30.1,0.35
2025-11-01T18:00,0.96,170,12.35,30.1,0.38
2025-11-01T19:00,0.96,170,12.25,30.1,0.44
2025-11-01T20:00,0.98,170,12.2,30.1,0.52
2025-11-01T21:00,0.98,170,12.25,30.1,0.6
2025-11-01T22:00,0.98,170,12.4,30.0,0.68
2025-11-01T23:00,0.98,170,12.4,30.0,0.72
2025-11-02T00:00,0.96,170,12.2,30.0,0.7
2025-11-02T01:00,0.92,170,11.85,29.9,0.63
2025-11-02T02:00,0.9,170,11.7,29.9,0.55
2025-11-02T03:00,0.94,170,11.85,29.9,0.48
2025-11-02T04:00,0.96,169,12.1,29.8,0.41
2025-11-02T05:00,1.0,169,12.3,29.8,0.38
2025-11-02T06:00,1.0,169,12.3,29.8,0.38
2025-11-02T07:00,0.98,169,12.15,29.9,0.42
2025-11-02T08:00,0.98,169,12.05,29.9,0.49
2025-11-02T09:00,0.98,169,12.0,30.0,0.57
2025-11-02T10:00,0.96,169,11.9,30.0,0.65
2025-11-02T11:00,0.96,169,11.85,30.1,0.69
2025-11-02T12:00,0.94,169,11.8,30.1,0.67
2025-11-02T13:00,0.94,169,11.75,30.1,0.6
2025-11-02T14:00,0.92,169,11.7,30.1,0.5
2025-11-02T15:00,0.92,169,11.6,30.2,0.41
2025-11-02T16:00,0.92,169,11.5,30.2,0.33
2025-11-02T17:00,0.92,169,11.45,30.2,0.3
2025-11-02T18:00,0.94,169,11.5,30.2,0.32
2025-11-02T19:00,0.94,169,11.6,30.1,0.4
2025-11-02T20:00,0.96,169,11.6,30.1,0.51
2025-11-02T21:00,0.94,169,11.45,30.1,0.64
2025-11-02T22:00,0.9,170,11.2,30.1,0.76
2025-11-02T23:00,0.88,170,11.0,30.0,0.84
2025-11-03T00:00,0.88,170,11.0,30.0,0.85
2025-11-03T01:00,0.88,169,11.05,29.9,0.78
2025-11-03T02:00,0.88,169,11.1,29.9,0.68
2025-11-03T03:00,0.86,169,11.1,29.9,0.55
2025-11-03T04:00,0.86,169,11.1,29.8,0.44
2025-11-03T05:00,0.84,169,11.1,29.8,0.36
2025-11-03T06:00,0.84,169,11.15,29.9,0.33
2025-11-03T07:00,0.82,168,11.15,29.9,0.36
2025-11-03T08:00,0.82,168,11.2,30.0,0.44
2025-11-03T09:00,0.82,168,11.2,30.1,0.55
2025-11-03T10:00,0.8,168,11.2,30.1,0.66
2025-11-03T11:00,0.8,168,11.2,30.2,0.74
2025-11-03T12:00,0.8,168,11.2,30.2,0.75
2025-11-03T13:00,0.78,168,11.2,30.2,0.69
2025-11-03T14:00,0.78,168,11.15,30.2,0.59
2025-11-03T15:00,0.78,168,11.05,30.2,0.47
2025-11-03T16:00,0.8,167,10.85,30.2,0.36
2025-11-03T17:00,0.8,167,10.75,30.2,0.28
2025-11-03T18:00,0.8,167,10.7,30.2,0.27
2025-11-03T19:00,0.8,168,10.7,30.2,0.34
2025-11-03T20:00,0.8,168,10.7,30.2,0.46
2025-11-03T21:00,0.8,168,10.75,30.1,0.63
2025-11-03T22:00,0.8,169,10.75,30.1,0.79
2025-11-03T23:00,0.8,169,10.8,30.1,0.91
2025-11-04T00:00,0.8,169,10.8,30.0,0.96
2025-11-04T01:00,0.8,169,10.8,30.0,0.92
2025-11-04T02:00,0.8,169,10.8,29.9,0.8
2025-11-04T03:00,0.8,169,10.8,29.9,0.65
2025-11-04T04:00,0.8,169,10.8,29.9,0.49
2025-11-04T05:00,0.8,169,10.8,29.9,0.35
2025-11-04T06:00,0.8,169,10.85,29.9,0.27
2025-11-04T07:00,0.8,169,10.95,29.9,0.26
2025-11-04T08:00,0.8,169,10.9,30.0,0.32
2025-11-04T09:00,0.74,169,10.6,30.1,0.45
2025-11-04T10:00,0.68,169,10.2,30.1,0.59
2025-11-04T11:00,0.62,169,10.05,30.2,0.7
2025-11-04T12:00,0.68,169,10.45,30.2,0.76
2025-11-04T13:00,0.72,169,11.15,30.2,0.75
2025-11-04T14:00,0.78,169,11.55,30.2,0.65
2025-11-04T15:00,0.8,169,11.45,30.2,0.51
2025-11-04T16:00,0.8,169,11.1,30.2,0.37
2025-11-04T17:00,0.82,169,10.75,30.2,0.25
2025-11-04T18:00,0.84,171,10.45,30.2,0.2
2025-11-04T19:00,0.86,174,10.2,30.2,0.23
2025-11-04T20:00,0.88,176,9.95,30.2,0.35
2025-11-04T21:00,0.82,176,9.65,30.1,0.53
2025-11-04T22:00,0.74,176,9.4,30.1,0.73
2025-11-04T23:00,0.68,176,9.4,30.1,0.9
2025-11-05T00:00,0.74,175,9.95,30.0,0.99
2025-11-05T01:00,0.8,175,10.75,30.0,1.01
2025-11-05T02:00,0.86,174,11.35,29.9,0.93
2025-11-05T03:00,0.84,174,11.5,29.9,0.76
2025-11-05T04:00,0.82,175,11.4,29.9,0.57
2025-11-05T05:00,0.8,175,11.35,29.9,0.39
2025-11-05T06:00,0.8,175,11.4,29.9,0.27
2025-11-05T07:00,0.78,175,11.4,30.0,0.2
2025-11-05T08:00,0.78,175,11.45,30.1,0.23
2025-11-05T09:00,0.78,176,11.45,30.3,0.36
2025-11-05T10:00,0.78,176,11.45,30.4,0.52
2025-11-05T11:00,0.78,177,11.45,30.4,0.65
2025-11-05T12:00,0.78,177,11.55,30.5,0.74
2025-11-05T13:00,0.8,176,11.65,30.5,0.77
2025-11-05T14:00,0.8,176,11.65,30.4,0.71
2025-11-05T15:00,0.84,176,11.45,30.4,0.56
2025-11-05T16:00,0.86,177,11.1,30.4,0.4
2025-11-05T17:00,0.9,177,10.85,30.4,0.26
2025-11-05T18:00,0.94,178,10.65,30.4,0.16
2025-11-05T19:00,0.96,180,10.55,30.3,0.14
2025-11-05T20:00,1.0,181,10.5,30.3,0.22
2025-11-05T21:00,0.98,180,10.6,30.3,0.38
2025-11-05T22:00,0.94,180,10.8,30.3,0.59
2025-11-05T23:00,0.92,179,10.95,30.2,0.8
2025-11-06T00:00,0.92,180,11.05,30.2,0.94
2025-11-06T01:00,0.94,181,11.2,30.1,1.0
2025-11-06T02:00,0.94,182,11.3,30.1,0.97
2025-11-06T03:00,0.94,181,11.45,30.0,0.84
2025-11-06T04:00,0.94,180,11.65,30.0,0.64
2025-11-06T05:00,0.94,179,11.65,30.0,0.44
2025-11-06T06:00,0.84,177,11.25,30.0,0.27
2025-11-06T07:00,0.76,176,10.7,30.0,0.16
